"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gpd2_ENSMUSG00000026827","CD103+","Nb","PBS",FALSE,701.022181743126,0.786432112843089,0.0871739791691258,9.02140891512289,1.85685593548277e-19,1.04030353785422e-15
"Stat4_ENSMUSG00000062939","CD103+","Nb","PBS",FALSE,1058.70460320085,0.773621002935045,0.147446092168109,5.24680574140282,1.54758925808559e-07,3.46814752736982e-05
"5031414D18Rik_ENSMUSG00000034959","CD103+","Nb","PBS",FALSE,85.062526964001,0.754631237790464,0.180179113087767,4.1882281739442,2.81140782598097e-05,0.0027633179552734
"Scin_ENSMUSG00000002565","CD103+","Nb","PBS",FALSE,377.168815293971,0.74758708094609,0.15710064197797,4.75865070653831,1.94891352977004e-06,0.000316486610160483
"Mctp2_ENSMUSG00000032776","CD103+","Nb","PBS",FALSE,103.38724022001,0.741015352326649,0.189964355346378,3.90081260758365,9.58703412411574e-05,0.0069390150913968
"Ccl17_ENSMUSG00000031780","CD103+","Nb","PBS",FALSE,1154.85216145952,0.737572821943631,0.138724978410944,5.31679896722509,1.056086366961e-07,2.51775483868044e-05
"Tnip3_ENSMUSG00000044162","CD103+","Nb","PBS",FALSE,307.378212439044,0.73223309428302,0.17100824279253,4.28185847843239,1.85338847458648e-05,0.00199684787093669
"Mylk_ENSMUSG00000022836","CD103+","Nb","PBS",FALSE,184.567654079642,0.729019093641901,0.150875082523792,4.8319383257135,1.35210144754083e-06,0.000240480900312618
"Tagap_ENSMUSG00000033450","CD103+","Nb","PBS",FALSE,234.396454621415,0.72029578888551,0.161242727527428,4.46715210001011,7.92677730361838e-06,0.00111024424608805
"Pde1b_ENSMUSG00000022489","CD103+","Nb","PBS",FALSE,374.176976173335,0.715397481975362,0.149913411692992,4.77207125030564,1.82340971728683e-06,0.000304944863913416
"Shroom1_ENSMUSG00000018387","CD103+","Nb","PBS",FALSE,71.5438136859914,-0.694406650132832,0.175280958285826,-3.96167762273686,7.4424984689097e-05,0.00571186269480364
"Igtp_ENSMUSG00000078853","CD103+","Nb","PBS",FALSE,140.302974598407,0.678860647497287,0.158270213271711,4.28925085437177,1.79276795486908e-05,0.00196940832689295
"Cldn25_ENSMUSG00000022744","CD103+","Nb","PBS",FALSE,169.969079124488,0.677155623880106,0.157719789579133,4.29340937929894,1.75950148423481e-05,0.00195200139909416
"Zc3h12d_ENSMUSG00000039981","CD103+","Nb","PBS",FALSE,327.586393906367,0.671872169795303,0.160035823918181,4.19826107271332,2.68972437629379e-05,0.00269092514610464
"Anxa1_ENSMUSG00000024659","CD103+","Nb","PBS",FALSE,306.660440790162,0.670768615983747,0.133363936072906,5.02961022099004,4.91477912276506e-07,0.000100127454673786
"Phykpl_ENSMUSG00000020359","CD103+","Nb","PBS",FALSE,98.8820720410941,-0.663783733654357,0.16410429875811,-4.04488937022164,5.23478379877069e-05,0.0044102069522726
"P2ry10_ENSMUSG00000050921","CD103+","Nb","PBS",FALSE,2061.81681239096,0.661128582798952,0.137721976150429,4.80045814966251,1.58303055657984e-06,0.00027289011363811
"Il9r_ENSMUSG00000020279","CD103+","Nb","PBS",FALSE,958.281913994034,-0.657269100893446,0.110604593758922,-5.94251177601226,2.80687483707034e-09,1.31045968955721e-06
"D1Ertd622e_ENSMUSG00000044768","CD103+","Nb","PBS",FALSE,399.629777177261,0.648053465796583,0.111189666477915,5.82836055116058,5.59745417779527e-09,2.16274048490331e-06
"Gm26667_ENSMUSG00000097418","CD103+","Nb","PBS",FALSE,959.917705477795,0.647719800762901,0.149025011337422,4.34638316716069,1.38400715581825e-05,0.00168563045445039
"Sell_ENSMUSG00000026581","CD103+","Nb","PBS",FALSE,115.829535740277,0.641361778671869,0.14243495925965,4.50283962592855,6.70514819667342e-06,0.000963220327483663
"Syk_ENSMUSG00000021457","CD103+","Nb","PBS",FALSE,2224.39469426085,0.636552418271989,0.100223774979727,6.35131153661641,2.13486854716539e-10,1.32895567061046e-07
"Mxi1_ENSMUSG00000025025","CD103+","Nb","PBS",FALSE,432.773623034954,0.636361687641565,0.161879266628332,3.93108827891235,8.45622123093446e-05,0.00638097631995022
"Rel_ENSMUSG00000020275","CD103+","Nb","PBS",FALSE,3021.66047277184,0.620100137532568,0.149350097114069,4.15199018624643,3.29596399019858e-05,0.00307760637584793
"Gpr65_ENSMUSG00000021886","CD103+","Nb","PBS",FALSE,226.548194434216,0.617627926997159,0.153723531818771,4.01778387270791,5.87480419043576e-05,0.00479461811109521
"Bcl2l14_ENSMUSG00000030200","CD103+","Nb","PBS",FALSE,1414.2451384291,0.612139988571457,0.131217686056968,4.6650722701031,3.08508591578183e-06,0.000476248427544069
"Tspan13_ENSMUSG00000020577","CD103+","Nb","PBS",FALSE,1054.54635125762,0.608783567514949,0.0848238073611067,7.17703657091544,7.12386370352074e-13,7.25662661799544e-10
"Npr1_ENSMUSG00000027931","CD103+","Nb","PBS",FALSE,266.58995047828,0.60781715990043,0.153627147714951,3.95644369462754,7.60738083398633e-05,0.00579868722753856
"Rhob_ENSMUSG00000054364","CD103+","Nb","PBS",FALSE,980.213232480792,0.603758214592239,0.158501299320134,3.80916886600907,0.000139434707651642,0.00935548442656675
"Dusp5_ENSMUSG00000034765","CD103+","Nb","PBS",FALSE,4741.82631901751,0.602462996489657,0.114640672461454,5.25522908714815,1.47840329333263e-07,3.38071610240655e-05
"Serpina3g_ENSMUSG00000041481","CD103+","Nb","PBS",FALSE,980.982316176151,0.599079366055322,0.128527462555131,4.66110008044663,3.14523727249095e-06,0.000476248427544069
"Nampt_ENSMUSG00000020572","CD103+","Nb","PBS",FALSE,2652.71521342433,0.596321720317808,0.105105674694739,5.67354447844726,1.39872762371142e-08,4.33194418509319e-06
"Scube3_ENSMUSG00000038677","CD103+","Nb","PBS",FALSE,1635.81043343843,-0.593774300819924,0.154226067024571,-3.85002556490871,0.000118105496686534,0.00806934201446716
"Glipr2_ENSMUSG00000028480","CD103+","Nb","PBS",FALSE,4400.15293464958,0.589141688133317,0.0663767635802871,8.87572180919474,6.94813145250582e-19,1.94634532313319e-15
"Bahcc1_ENSMUSG00000039741","CD103+","Nb","PBS",FALSE,489.453379629099,-0.58731878232477,0.154982967698781,-3.7895698543227,0.000150908371596249,0.00988934138746127
"Dnajc12_ENSMUSG00000036764","CD103+","Nb","PBS",FALSE,190.241733872248,0.584884548081582,0.136093982585303,4.29765179158437,1.72617048949576e-05,0.00195200139909416
"Pde4b_ENSMUSG00000028525","CD103+","Nb","PBS",FALSE,5627.26008772642,0.582532817607609,0.14472326558486,4.02514975911758,5.69390676999503e-05,0.00469119304101429
"Cacna1s_ENSMUSG00000026407","CD103+","Nb","PBS",FALSE,396.056679729298,0.564975374954207,0.100733082870682,5.60863778664954,2.03925311068835e-08,5.85893105263154e-06
"Mmd_ENSMUSG00000003948","CD103+","Nb","PBS",FALSE,963.930788178027,0.555815001034445,0.119215986720834,4.66225223917315,3.127675133719e-06,0.000476248427544069
"Klf6_ENSMUSG00000000078","CD103+","Nb","PBS",FALSE,24328.0493792158,0.53926449295118,0.117162197331685,4.60271747400339,4.1701375168439e-06,0.000614820932582051
"Il18bp_ENSMUSG00000070427","CD103+","Nb","PBS",FALSE,285.881347886219,0.533611665985386,0.132311233190605,4.03300349575517,5.50684601612757e-05,0.00457068219338588
