"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nab2_ENSMUSG00000025402","CD11b+","Nb","PBS",FALSE,69.3712620898021,-0.661309427999606,0.182943059808436,-3.61483747288407,0.000300536101330327,0.00477717832711639
"Zdhhc24_ENSMUSG00000006463","CD11b+","Nb","PBS",FALSE,153.474293846722,0.656496402608116,0.172432973686349,3.80725558791478,0.000140517500694604,0.00262192021174771
"Arsb_ENSMUSG00000042082","CD11b+","Nb","PBS",FALSE,267.756087952437,-0.655822630403944,0.155070276838223,-4.22919623138437,2.34527715099686e-05,0.000584754412704028
"Ucp2_ENSMUSG00000033685","CD11b+","Nb","PBS",FALSE,3543.69203796093,-0.655616282594002,0.0704433301387458,-9.3070029668202,1.31490217702286e-20,8.66896220994359e-18
"Tdrd7_ENSMUSG00000035517","CD11b+","Nb","PBS",FALSE,1795.6095056709,0.655452377557238,0.115279656498869,5.6857592871442,1.3023272579291e-08,9.5400639608616e-07
"Ly9_ENSMUSG00000004707","CD11b+","Nb","PBS",FALSE,229.572407419577,-0.655090264655849,0.183338303880536,-3.57312275062122,0.000352749300165987,0.00546899670862048
"Csf2rb2_ENSMUSG00000071714","CD11b+","Nb","PBS",FALSE,2590.66232702823,-0.655084146873139,0.117741989855974,-5.56372580142783,2.64074775981551e-08,1.81896282261919e-06
"Adam22_ENSMUSG00000040537","CD11b+","Nb","PBS",FALSE,682.968563929972,-0.655014608963734,0.0836002222488543,-7.83508214863281,4.6853627692708e-15,1.41019233783814e-12
"Spib_ENSMUSG00000008193","CD11b+","Nb","PBS",FALSE,972.306209339234,0.653998504330618,0.119952622810153,5.4521400950581,4.97672235718069e-08,3.16067527684251e-06
"Pdcd1lg2_ENSMUSG00000016498","CD11b+","Nb","PBS",FALSE,313.409914174608,0.653884379599189,0.134938142000859,4.84580838229584,1.26097177056256e-06,4.87657937526218e-05
"Nsmce1_ENSMUSG00000030750","CD11b+","Nb","PBS",FALSE,436.335028225931,0.65069521881732,0.145441928542162,4.47391770268429,7.67993106980884e-06,0.000234204065333708
"Snrpf_ENSMUSG00000020018","CD11b+","Nb","PBS",FALSE,109.597537570119,-0.648842097147398,0.191425285688703,-3.389531820799,0.000700120827129875,0.00945675400157378
"Cadm3_ENSMUSG00000005338","CD11b+","Nb","PBS",FALSE,483.464674084011,-0.648042407935752,0.128873145725671,-5.02852944487926,4.94255625754826e-07,2.18625212095066e-05
"Met_ENSMUSG00000009376","CD11b+","Nb","PBS",FALSE,290.374932485246,0.647863056806837,0.166581031642438,3.88917663925542,0.000100584890576546,0.00195041710088554
"Serpinb1a_ENSMUSG00000044734","CD11b+","Nb","PBS",FALSE,3838.8472998597,0.647045122097618,0.136978763087459,4.72368933339316,2.31604133701558e-06,8.30714826709344e-05
"Gm13340_ENSMUSG00000083563","CD11b+","Nb","PBS",FALSE,1836.66788148702,-0.646731981414468,0.147285102126553,-4.39102103387736,1.12819624997872e-05,0.000322724733077589
"Evi2a_ENSMUSG00000078771","CD11b+","Nb","PBS",FALSE,636.504978286905,-0.645630091341621,0.128212883381225,-5.03561010652823,4.7632922990139e-07,2.12050745594365e-05
"Pvrl1_ENSMUSG00000032012","CD11b+","Nb","PBS",FALSE,1088.51896417939,-0.640580621046089,0.0942324438306645,-6.79787762054872,1.06171580866336e-11,1.49994442560655e-09
"Kdm6b_ENSMUSG00000018476","CD11b+","Nb","PBS",FALSE,998.381051401681,-0.639959258736746,0.129087549167396,-4.95755991080804,7.13840335996003e-07,2.97684320839297e-05
"Camk1d_ENSMUSG00000039145","CD11b+","Nb","PBS",FALSE,325.556233937518,-0.639550831817462,0.136998224815072,-4.66831473678409,3.03680441207197e-06,0.000104588450460538
"Calcrl_ENSMUSG00000059588","CD11b+","Nb","PBS",FALSE,1973.51447343211,0.638741417603131,0.127870228511227,4.9952316895019,5.8765173695657e-07,2.54251196817616e-05
"Ncor2_ENSMUSG00000029478","CD11b+","Nb","PBS",FALSE,1008.81269233007,-0.637070084539086,0.129536984582627,-4.91805553905512,8.74081155818557e-07,3.55930988303174e-05
"Mex3b_ENSMUSG00000057706","CD11b+","Nb","PBS",FALSE,1399.59436010779,0.636542148436696,0.104106718693408,6.11432342144311,9.69674713160935e-10,9.45432845331911e-08
"Smyd3_ENSMUSG00000055067","CD11b+","Nb","PBS",FALSE,104.171061444954,-0.636433793254677,0.1834118735831,-3.46997051402085,0.00052051550345818,0.00750680952643594
"Npm3_ENSMUSG00000056209","CD11b+","Nb","PBS",FALSE,117.649878846895,-0.633172421438674,0.164191133890497,-3.85631310555996,0.000115110030804153,0.00219215732666231
"Tnip3_ENSMUSG00000044162","CD11b+","Nb","PBS",FALSE,307.378212439044,-0.632329594529039,0.152423015634582,-4.14851780681852,3.34634821966104e-05,0.000779969547158368
"Gtf2a1_ENSMUSG00000020962","CD11b+","Nb","PBS",FALSE,4479.72304827736,-0.631950342109535,0.0926048932962456,-6.82415712189105,8.84430418853745e-12,1.30265310096065e-09
"Hap1_ENSMUSG00000006930","CD11b+","Nb","PBS",FALSE,193.507071843495,0.631927860042536,0.17533531971034,3.60411046152311,0.000313223831805449,0.00494479355911795
"Ppp1r12b_ENSMUSG00000073557","CD11b+","Nb","PBS",FALSE,140.862512307603,-0.631586773880735,0.164840636125068,-3.83149925120126,0.000127364762144643,0.00239913623386747
"Gal3st2_ENSMUSG00000094651","CD11b+","Nb","PBS",FALSE,682.388038485276,0.630420342406679,0.119778731681559,5.26320769602656,1.41563500179571e-07,7.65604164057095e-06
"Chst3_ENSMUSG00000057337","CD11b+","Nb","PBS",FALSE,194.179814477912,0.629442830049238,0.163728909997223,3.84442081767912,0.000120837493585652,0.00228551242990896
"Nav1_ENSMUSG00000009418","CD11b+","Nb","PBS",FALSE,3991.82353555077,-0.628018470603575,0.103862567645863,-6.04662954939562,1.47907309244763e-09,1.33841614149918e-07
"Tiam1_ENSMUSG00000002489","CD11b+","Nb","PBS",FALSE,842.448520453567,-0.626936431910038,0.124251355685238,-5.0457109981016,4.51837946886638e-07,2.03768611551971e-05
"1500012F01Rik_ENSMUSG00000074578","CD11b+","Nb","PBS",FALSE,823.396123754062,0.6269204572857,0.122513496843918,5.11715421921551,3.10179997016896e-07,1.46567988351499e-05
"Arhgap17_ENSMUSG00000030766","CD11b+","Nb","PBS",FALSE,512.580239711141,-0.625806457399056,0.124487094545325,-5.02707898906905,4.98007260099822e-07,2.19583137454842e-05
"AW112010_ENSMUSG00000075010","CD11b+","Nb","PBS",FALSE,6057.0576068804,0.625175285943534,0.11091746859347,5.63640059470612,1.73641191396049e-08,1.25395600807974e-06
"Flot1_ENSMUSG00000059714","CD11b+","Nb","PBS",FALSE,141.39238024443,0.625095385942843,0.172921518827872,3.61490802405611,0.000300454270855588,0.00477717832711639
"Psmb10_ENSMUSG00000031897","CD11b+","Nb","PBS",FALSE,1636.04346770215,0.624195708009514,0.118188515774507,5.28135668613033,1.28230767560244e-07,7.10141990748631e-06
"Gas5_ENSMUSG00000053332","CD11b+","Nb","PBS",FALSE,5030.81498956584,0.624025420219195,0.0946270872031713,6.59457496434786,4.2647588184989e-11,5.33801403252105e-09
"Dram1_ENSMUSG00000020057","CD11b+","Nb","PBS",FALSE,154.111256957967,0.62361691874979,0.157663842261405,3.95535786649065,7.64201713501756e-05,0.00155822867797228
"Btg2_ENSMUSG00000020423","CD11b+","Nb","PBS",FALSE,3753.5499281627,-0.623260966790519,0.127291086281729,-4.89634415886022,9.76360102995163e-07,3.90685133698498e-05
"Ephx1_ENSMUSG00000038776","CD11b+","Nb","PBS",FALSE,494.234298022277,-0.622229283120038,0.130574025239735,-4.76533737837691,1.88537908315864e-06,6.85153584756796e-05
"Kctd12_ENSMUSG00000098557","CD11b+","Nb","PBS",FALSE,4922.29529581089,-0.621254684093208,0.108965489145547,-5.70138939369499,1.18834831268945e-08,8.84552816622876e-07
"Phf11b_ENSMUSG00000091649","CD11b+","Nb","PBS",FALSE,937.622571928178,0.619574799709477,0.0911409340857304,6.79798606328395,1.0609171542913e-11,1.49994442560655e-09
"Herc6_ENSMUSG00000029798","CD11b+","Nb","PBS",FALSE,1629.40117400537,0.61881243300614,0.0788485283479665,7.84811645786537,4.22331954544027e-15,1.35495517196344e-12
"Rpl18a_ENSMUSG00000045128","CD11b+","Nb","PBS",FALSE,4595.30367466467,-0.617962979755299,0.0923144404799555,-6.69410957313314,2.16988788204575e-11,2.94530369871799e-09
"Gm24336_ENSMUSG00000077391","CD11b+","Nb","PBS",FALSE,371.254995582978,0.616296035087011,0.152370608574851,4.04471729063324,5.23863012687647e-05,0.00114942684796521
"Dscam_ENSMUSG00000050272","CD11b+","Nb","PBS",FALSE,860.284818951317,-0.61558113886538,0.153036890628442,-4.02243626577559,5.75992431434212e-05,0.00123255258318496
"Plxdc1_ENSMUSG00000017417","CD11b+","Nb","PBS",FALSE,176.526319831177,-0.615533589526852,0.177758517174645,-3.46275159868767,0.000534681763294543,0.0076555784177533
"Runx1_ENSMUSG00000022952","CD11b+","Nb","PBS",FALSE,529.745861771778,-0.615330889434573,0.134244566964412,-4.58365581079862,4.56916122510588e-06,0.000149198200852809
"Kmt2d_ENSMUSG00000048154","CD11b+","Nb","PBS",FALSE,2112.94418769388,-0.612782310262128,0.130470313090704,-4.69671832423763,2.64374631386043e-06,9.29001718664916e-05
"Tmem106a_ENSMUSG00000034947","CD11b+","Nb","PBS",FALSE,326.523203356955,0.612035424483839,0.117541828060894,5.20695853195993,1.91960969828139e-07,9.87992426494642e-06
"Lmna_ENSMUSG00000028063","CD11b+","Nb","PBS",FALSE,871.296025305596,-0.611273924646196,0.154976620955714,-3.94429766810358,8.00341944517124e-05,0.00161762543384519
"Leprel1_ENSMUSG00000038168","CD11b+","Nb","PBS",FALSE,219.452894592908,-0.609821476345437,0.18016864099781,-3.38472595990136,0.000712493486368152,0.00959579019335317
"Taz_ENSMUSG00000009995","CD11b+","Nb","PBS",FALSE,1535.53942936332,0.609819152003719,0.0998650737790554,6.10643069621019,1.01883845399961e-09,9.864208668269e-08
"Nfe2l2_ENSMUSG00000015839","CD11b+","Nb","PBS",FALSE,1121.2606324125,-0.60659793088704,0.135450991737138,-4.47835725015753,7.52196441978019e-06,0.000231425771981904
"Mndal_ENSMUSG00000090272","CD11b+","Nb","PBS",FALSE,299.7687642275,0.606421380948466,0.148655532100126,4.07937311434879,4.51573093088189e-05,0.00101448375225448
"Nt5c3_ENSMUSG00000029780","CD11b+","Nb","PBS",FALSE,334.587285788746,0.605734073859699,0.12350578042333,4.90449978764942,9.36657229465074e-07,3.78076365654343e-05
"Lactb_ENSMUSG00000032370","CD11b+","Nb","PBS",FALSE,1060.50967611644,0.605366019435428,0.113614869554551,5.32822879442528,9.91751456846664e-08,5.65053453499673e-06
"Sp110_ENSMUSG00000070034","CD11b+","Nb","PBS",FALSE,1043.94234608528,0.605224786190232,0.0935673604191213,6.46833237016857,9.90903581332045e-11,1.1528621918943e-08
"Chpt1_ENSMUSG00000060002","CD11b+","Nb","PBS",FALSE,231.412367460712,0.605206168000118,0.150726156008088,4.0152697051973,5.9377853806468e-05,0.0012589378039059
"Apbb1ip_ENSMUSG00000026786","CD11b+","Nb","PBS",FALSE,415.306669858448,-0.604390244752821,0.155231724541777,-3.89347117373654,9.88199498893041e-05,0.00192427877105122
"Gtpbp1_ENSMUSG00000042535","CD11b+","Nb","PBS",FALSE,7306.49422657944,0.604332574895467,0.093392672270994,6.47087785583324,9.74351747336907e-11,1.14321185948131e-08
"Car13_ENSMUSG00000027555","CD11b+","Nb","PBS",FALSE,367.206804545555,0.603986031680461,0.140644001123117,4.29443152112648,1.75141528579795e-05,0.000463639476708845
"Erlec1_ENSMUSG00000020311","CD11b+","Nb","PBS",FALSE,166.701689113958,-0.603680142255137,0.170087618524476,-3.5492303760386,0.000386358904066467,0.00592374200088619
"Ypel2_ENSMUSG00000018427","CD11b+","Nb","PBS",FALSE,205.623260922157,-0.602955057102927,0.158417737250404,-3.80610825257442,0.000141170612598005,0.00262663118962693
"Izumo4_ENSMUSG00000055862","CD11b+","Nb","PBS",FALSE,693.825197672642,0.602422559183861,0.138761225617278,4.34143296518167,1.41556468152743e-05,0.000385797106609198
"Ap1s3_ENSMUSG00000054702","CD11b+","Nb","PBS",FALSE,350.016187683581,-0.601454947037382,0.171380696605841,-3.50946727927399,0.000449005301416854,0.00663927858422131
"Gnb4_ENSMUSG00000027669","CD11b+","Nb","PBS",FALSE,5555.36800582604,0.601165476319061,0.0754941496172368,7.96307368672981,1.67817453513315e-15,6.11429643129434e-13
"Adam19_ENSMUSG00000011256","CD11b+","Nb","PBS",FALSE,2046.40044533702,-0.60043887883733,0.108177521345889,-5.55049580880556,2.84860541112068e-08,1.95242286717652e-06
"Pelp1_ENSMUSG00000018921","CD11b+","Nb","PBS",FALSE,94.5494522151494,-0.600422246623158,0.175226499015514,-3.42654935181921,0.000611302664903939,0.00853875585912097
"Serpinb9_ENSMUSG00000045827","CD11b+","Nb","PBS",FALSE,14267.3009199741,0.600010921229947,0.0877762788380633,6.83568418680513,8.1614562881034e-12,1.24170727811859e-09
"Lpar3_ENSMUSG00000036832","CD11b+","Nb","PBS",FALSE,160.27698198778,-0.598008455130088,0.155299972858649,-3.85066683607461,0.000117796653508194,0.00223104605721059
"Rell1_ENSMUSG00000047881","CD11b+","Nb","PBS",FALSE,357.779194424974,-0.595571785839368,0.111585600638065,-5.33735340791098,9.43130990512742e-08,5.44068690152038e-06
"Bcl2l1_ENSMUSG00000007659","CD11b+","Nb","PBS",FALSE,1409.71512421512,0.59515558514385,0.13122896644248,4.53524554279497,5.753650830675e-06,0.000183124817817691
"Nedd4_ENSMUSG00000032216","CD11b+","Nb","PBS",FALSE,2203.35294979782,-0.594616162367774,0.102933463307176,-5.77670412772674,7.61780693499532e-09,5.89209703994471e-07
"Tmem140_ENSMUSG00000057137","CD11b+","Nb","PBS",FALSE,591.985324453848,0.594335536284991,0.124908164816865,4.75818003696062,1.95346232318976e-06,7.0800224776341e-05
"Cnn3_ENSMUSG00000053931","CD11b+","Nb","PBS",FALSE,268.335938650557,0.592640584494686,0.109037193053342,5.43521497480921,5.47304067972458e-08,3.42869901406275e-06
"Pxdc1_ENSMUSG00000021411","CD11b+","Nb","PBS",FALSE,205.901050782047,-0.587945877417886,0.160481731482672,-3.66363119331979,0.000248664759263523,0.00410341310131522
"Leng1_ENSMUSG00000078813","CD11b+","Nb","PBS",FALSE,143.848833380341,0.586911950787305,0.162418057333635,3.61358804816688,0.000301988739006471,0.00478927158252531
"Slfn5_ENSMUSG00000054404","CD11b+","Nb","PBS",FALSE,994.958464730641,0.586776649601657,0.08823292558357,6.65031387909596,2.92468630302605e-11,3.89348864090343e-09
"Irf4_ENSMUSG00000021356","CD11b+","Nb","PBS",FALSE,3809.95171891312,0.586518281964623,0.115004799669402,5.0999461209502,3.39750179970619e-07,1.58378492986304e-05
"Aida_ENSMUSG00000042901","CD11b+","Nb","PBS",FALSE,547.849375983504,0.585811176320249,0.111588253212355,5.24975666753593,1.52300256922202e-07,8.10998868110727e-06
"Trim2_ENSMUSG00000027993","CD11b+","Nb","PBS",FALSE,131.835438964719,-0.582916425605195,0.164357478898161,-3.54663766755865,0.000390180821852623,0.00596253143327767
"Bcl2l14_ENSMUSG00000030200","CD11b+","Nb","PBS",FALSE,1414.2451384291,0.582052478419562,0.13998881436945,4.15784990423196,3.21256980661294e-05,0.000761524434048701
"Gcnt4_ENSMUSG00000091387","CD11b+","Nb","PBS",FALSE,428.622044358062,0.581819930843979,0.138357327478245,4.20519781242134,2.60853907352705e-05,0.000640340841719539
"Trim21_ENSMUSG00000030966","CD11b+","Nb","PBS",FALSE,365.25206143282,0.581158663125091,0.109531346565559,5.30586614104344,1.1213923004994e-07,6.28569894753611e-06
"Slamf1_ENSMUSG00000015316","CD11b+","Nb","PBS",FALSE,1071.11456632706,0.580999985633867,0.108733247879789,5.34335170670334,9.12434794768464e-08,5.28563168768594e-06
"Lincpint_ENSMUSG00000044471","CD11b+","Nb","PBS",FALSE,387.507466894377,-0.57901742136358,0.163798441011476,-3.53493853658235,0.000407870018459707,0.00617154142685753
"Fah_ENSMUSG00000030630","CD11b+","Nb","PBS",FALSE,403.252180542767,0.577125709907683,0.129554923526013,4.45467987013095,8.40184653842188e-06,0.000253428246894229
"Sesn3_ENSMUSG00000032009","CD11b+","Nb","PBS",FALSE,335.880386255477,-0.576584139215336,0.120934305420296,-4.76774673002399,1.86297774790178e-06,6.8235256401323e-05
"Prps1_ENSMUSG00000031432","CD11b+","Nb","PBS",FALSE,178.836820165286,0.575839327322143,0.157249876680452,3.66193818067221,0.000250314270710212,0.00412571556902724
"H2-T23_ENSMUSG00000067212","CD11b+","Nb","PBS",FALSE,10177.7630849305,0.575060631752976,0.0902834392033088,6.36950294348003,1.89641780928105e-10,2.15212332536853e-08
"Rere_ENSMUSG00000039852","CD11b+","Nb","PBS",FALSE,377.828279002474,-0.574970549135924,0.156564223297222,-3.67242615858922,0.000240258586307627,0.00398846538061042
"Mnt_ENSMUSG00000000282","CD11b+","Nb","PBS",FALSE,136.128457885796,-0.574555739559446,0.144851133340562,-3.96652567576809,7.29279225992778e-05,0.00150027799165973
"Prr12_ENSMUSG00000046574","CD11b+","Nb","PBS",FALSE,226.995959692053,-0.571075412433536,0.1245735445903,-4.58424310162884,4.55633889674606e-06,0.000149131234102717
"Srcap_ENSMUSG00000053877","CD11b+","Nb","PBS",FALSE,1417.17112964117,-0.569181001579712,0.1245633042356,-4.56941155400919,4.8909551424734e-06,0.000158956042130386
"Ddx58_ENSMUSG00000040296","CD11b+","Nb","PBS",FALSE,428.786411337979,0.568722092887857,0.11723424505774,4.85116010776332,1.22741410381439e-06,4.76955747297894e-05
"Wars_ENSMUSG00000021266","CD11b+","Nb","PBS",FALSE,1192.82729942002,0.56751702072555,0.0950062262539969,5.97347187760417,2.32256839336868e-09,2.03047768023545e-07
"Tmem2_ENSMUSG00000024754","CD11b+","Nb","PBS",FALSE,166.942062500927,0.567058029791922,0.151745213834927,3.73690883198982,0.000186296432215454,0.00326490392914299
"Pml_ENSMUSG00000036986","CD11b+","Nb","PBS",FALSE,648.438181527193,0.566210804020652,0.114653197386729,4.93846501385222,7.87399011348293e-07,3.2445057476539e-05
"Dennd3_ENSMUSG00000036661","CD11b+","Nb","PBS",FALSE,768.031947008384,0.56588593231404,0.12645236613896,4.4750916854508,7.63785302048312e-06,0.00023343504430152
"Tshz1_ENSMUSG00000046982","CD11b+","Nb","PBS",FALSE,115.988707137377,-0.565012491061512,0.163555283313141,-3.45456581784487,0.00055117966342142,0.00787521407643918
"Sp2_ENSMUSG00000018678","CD11b+","Nb","PBS",FALSE,128.627397470786,-0.564317559435557,0.160587283370731,-3.51408621897399,0.00044126956094833,0.00656494557247813
"Igsf8_ENSMUSG00000038034","CD11b+","Nb","PBS",FALSE,1040.12580675019,0.563267180952911,0.122438797723337,4.60039784305682,4.21684784893789e-06,0.000139670474805132
"Prkd2_ENSMUSG00000041187","CD11b+","Nb","PBS",FALSE,139.865971172222,-0.56266822111259,0.165203739531605,-3.40590487060341,0.000659451531419274,0.00904866843657071
"Sf3b4_ENSMUSG00000068856","CD11b+","Nb","PBS",FALSE,152.922212795169,-0.56227994400079,0.148803809927265,-3.77866631422697,0.000157670533067939,0.00286100724813318
"Slc43a2_ENSMUSG00000038178","CD11b+","Nb","PBS",FALSE,193.801969851997,-0.560701063282213,0.160730311927718,-3.48845875154131,0.000485813772546857,0.00708755709263565
"Parp9_ENSMUSG00000022906","CD11b+","Nb","PBS",FALSE,1301.67838706307,0.560131240323975,0.0963904931746639,5.81106312329984,6.20773492402267e-09,4.91120514417679e-07
"Slc38a1_ENSMUSG00000023169","CD11b+","Nb","PBS",FALSE,314.518088026641,-0.555960948455377,0.15644632488658,-3.55368493864229,0.000379874002383618,0.00583724257824772
"Eif5b_ENSMUSG00000026083","CD11b+","Nb","PBS",FALSE,327.504109346604,-0.55556260377589,0.150717025607399,-3.68613035943974,0.00022768975312816,0.0038349934696586
"Wdr90_ENSMUSG00000073434","CD11b+","Nb","PBS",FALSE,473.717869225232,0.5549892261669,0.152635436138757,3.63604442196749,0.000276856609347493,0.00447267182779001
"Tnfrsf18_ENSMUSG00000041954","CD11b+","Nb","PBS",FALSE,385.089057368604,0.554746242901723,0.134963626491896,4.11033889145704,3.95078853737541e-05,0.000904301845436668
"Tspo_ENSMUSG00000041736","CD11b+","Nb","PBS",FALSE,2525.5105715412,0.554604202018649,0.10805218444383,5.1327440058091,2.85548171346253e-07,1.37574264168514e-05
"Pnpla7_ENSMUSG00000036833","CD11b+","Nb","PBS",FALSE,191.067004796807,-0.552553520542989,0.141184263602135,-3.9137047319956,9.08907680527814e-05,0.00179256792548541
"Irf8_ENSMUSG00000041515","CD11b+","Nb","PBS",FALSE,5666.41683306866,0.552443634900167,0.132192028993618,4.17909944423984,2.92665700182705e-05,0.000705915787287379
"Hsd17b11_ENSMUSG00000029311","CD11b+","Nb","PBS",FALSE,352.521901834595,-0.551665767642704,0.157670855397503,-3.49884426168617,0.000467279428623058,0.00684714670301289
"Kcnq1ot1_ENSMUSG00000101609","CD11b+","Nb","PBS",FALSE,953.090172144535,-0.550815575412692,0.141141617175867,-3.90257378676877,9.51752106580151e-05,0.00186643171609096
"Trib1_ENSMUSG00000032501","CD11b+","Nb","PBS",FALSE,588.558232892899,-0.550336302784626,0.145042468741238,-3.79431147001813,0.000148053726835419,0.00271138075137087
"Rad21_ENSMUSG00000022314","CD11b+","Nb","PBS",FALSE,3597.99529995174,0.549546957093087,0.104274505504811,5.27019480392294,1.36279046258846e-07,7.45764187926375e-06
"Parp3_ENSMUSG00000023249","CD11b+","Nb","PBS",FALSE,810.217703456227,0.547742768642571,0.122755636825427,4.4620579780098,8.11762542298392e-06,0.000245926748317751
"Melk_ENSMUSG00000035683","CD11b+","Nb","PBS",FALSE,261.774420311216,0.547172721765211,0.134590779978157,4.06545472025656,4.79389013507589e-05,0.00106875613366331
"Trim30a_ENSMUSG00000030921","CD11b+","Nb","PBS",FALSE,1005.70940656174,0.546602649623916,0.0812442605191269,6.7278924828817,1.72138035644724e-11,2.35965455792198e-09
"Pde2a_ENSMUSG00000030653","CD11b+","Nb","PBS",FALSE,288.395453565076,-0.544991730918177,0.124885179080956,-4.36394242238216,1.27739211316909e-05,0.000357282703168203
"Cacna1s_ENSMUSG00000026407","CD11b+","Nb","PBS",FALSE,396.056679729298,0.543716580284867,0.109153984021942,4.98118859477972,6.31949138594362e-07,2.69920814969632e-05
"Glce_ENSMUSG00000032252","CD11b+","Nb","PBS",FALSE,722.92408783454,0.54212606241185,0.113387703066084,4.78117157109968,1.74276541954973e-06,6.46879014307401e-05
"Snn_ENSMUSG00000037972","CD11b+","Nb","PBS",FALSE,5860.55113585567,0.542111416690533,0.068974774217368,7.85956058344049,3.85483345739145e-15,1.30171144433133e-12
"Rab29_ENSMUSG00000026433","CD11b+","Nb","PBS",FALSE,485.685632212451,0.541933423955843,0.12429755869557,4.35996836658029,1.30081247315007e-05,0.000361641539975154
"Pcbp4_ENSMUSG00000023495","CD11b+","Nb","PBS",FALSE,274.573874357553,0.538212699150861,0.154110179908471,3.49238901330539,0.000478720493555373,0.00699399697281459
"Mlf2_ENSMUSG00000030120","CD11b+","Nb","PBS",FALSE,2204.31735612711,0.537460818679613,0.0993941464448749,5.40736892365884,6.39573168257968e-08,3.83328593702665e-06
"Wdr41_ENSMUSG00000042015","CD11b+","Nb","PBS",FALSE,184.145133797065,-0.537329617429057,0.143673733834202,-3.73992937393226,0.000184071967229731,0.0032300080941643
"Prrc2a_ENSMUSG00000024393","CD11b+","Nb","PBS",FALSE,1317.59933615286,-0.536151623216015,0.117655311029818,-4.55696915441527,5.18970419333388e-06,0.000166708711268463
"Ikzf4_ENSMUSG00000002578","CD11b+","Nb","PBS",FALSE,292.703411812758,0.534781556345766,0.144058208079651,3.71226022782457,0.000205416626560227,0.00353730496856511
"Napsa_ENSMUSG00000002204","CD11b+","Nb","PBS",FALSE,314.080049608948,-0.5344178316667,0.142040882990807,-3.76242262378283,0.000168275378207714,0.00300615820811072
"Hexim1_ENSMUSG00000048878","CD11b+","Nb","PBS",FALSE,326.135171118283,-0.533548976095874,0.130291123630734,-4.09505238137355,4.22072949484434e-05,0.000957920880817899
"Emr4_ENSMUSG00000032915","CD11b+","Nb","PBS",FALSE,1187.84556976638,-0.533373019254396,0.136268252814207,-3.91414000135171,9.07269862711328e-05,0.00179189033512672
"Trim35_ENSMUSG00000022043","CD11b+","Nb","PBS",FALSE,2576.44055928755,0.532786558763706,0.0771463725277522,6.90617771525219,4.97886200287878e-12,7.9232579804433e-10
"Vrk2_ENSMUSG00000064090","CD11b+","Nb","PBS",FALSE,1607.28521077547,-0.532058438022164,0.0865835804590204,-6.14502698088334,7.99499235762607e-10,8.13901979348036e-08
"Stat1_ENSMUSG00000026104","CD11b+","Nb","PBS",FALSE,1849.20843834264,0.53188936908239,0.091018530901078,5.84374812268136,5.10391825751321e-09,4.20617549257562e-07
"Ptk2_ENSMUSG00000022607","CD11b+","Nb","PBS",FALSE,332.901677725652,-0.531646512015844,0.108421938502651,-4.90349572566299,9.41459923096423e-07,3.7873139826798e-05
"Gltp_ENSMUSG00000011884","CD11b+","Nb","PBS",FALSE,572.971078775937,-0.531533765320906,0.0991063208496109,-5.36326806165555,8.17295768319873e-08,4.79468640355451e-06
"Nrros_ENSMUSG00000052384","CD11b+","Nb","PBS",FALSE,1298.05399012244,-0.529518648318492,0.110243725631299,-4.80316358401587,1.56178188019941e-06,5.84401895442186e-05
"Klf13_ENSMUSG00000052040","CD11b+","Nb","PBS",FALSE,336.187650525317,-0.529478026380357,0.112996478221041,-4.68579228942522,2.78878985439037e-06,9.72564119245204e-05
"Txn1_ENSMUSG00000028367","CD11b+","Nb","PBS",FALSE,3072.77506016333,0.529384293973656,0.130234149981432,4.06486542929894,4.80601836623476e-05,0.00106875613366331
"Dynll2_ENSMUSG00000020483","CD11b+","Nb","PBS",FALSE,274.973855004253,-0.528166370396475,0.139682289075485,-3.78119784471065,0.000156075573692513,0.00284324515496426
"Mtmr10_ENSMUSG00000030522","CD11b+","Nb","PBS",FALSE,202.341650844503,-0.527924590762187,0.139700088607615,-3.77898536804084,0.000157468675690059,0.00286100724813318
"Hist1h1d_ENSMUSG00000052565","CD11b+","Nb","PBS",FALSE,1847.40838987671,0.527547284076014,0.142934555772883,3.69083096262786,0.000223522648020278,0.0037785971451047
"Ube2l6_ENSMUSG00000027078","CD11b+","Nb","PBS",FALSE,3716.1235741768,0.526905052746688,0.100141285353757,5.26161663379246,1.42794261563357e-07,7.69255467449289e-06
"Hcn3_ENSMUSG00000028051","CD11b+","Nb","PBS",FALSE,336.774344230333,0.525706125468977,0.126419992553098,4.15840971710368,3.2047084447604e-05,0.000761524434048701
"Tob2_ENSMUSG00000048546","CD11b+","Nb","PBS",FALSE,768.84261710156,-0.525693586430458,0.154308628909138,-3.40676726989781,0.000657371538174166,0.00902907633533861
"Uvssa_ENSMUSG00000037355","CD11b+","Nb","PBS",FALSE,362.64219839674,-0.525565532544226,0.129422455675202,-4.06085273071298,4.88938069742818e-05,0.00108309561209429
"Psmb9_ENSMUSG00000096727","CD11b+","Nb","PBS",FALSE,2684.58568299638,0.525488377000455,0.0917114340809351,5.729802202599,1.00547809002916e-08,7.6070186647288e-07
"Ppm1g_ENSMUSG00000029147","CD11b+","Nb","PBS",FALSE,433.049001436777,-0.524903683073662,0.113914472607837,-4.60787528623076,4.06804527524195e-06,0.000135389631816646
