"","CellPop","SampleA","SampleB","lowExpression","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Smim14_ENSMUSG00000037822","CD11b+","DBP+FITC","UT",FALSE,712.839793312105,-0.38787069330966,0.0918167353852097,-4.22440083153011,2.39577316761685e-05,0.0015539645680871
"Tsc22d3_ENSMUSG00000031431","CD11b+","DBP+FITC","UT",FALSE,1441.39228969294,0.387481322427456,0.0937273005953877,4.13413509154796,3.56293863672819e-05,0.0020352348675823
"Phf21a_ENSMUSG00000058318","CD11b+","DBP+FITC","UT",FALSE,1959.4769459177,-0.387081211038365,0.0908606584275799,-4.26016295432073,2.04277914771285e-05,0.00146486588477543
"Rabgap1l_ENSMUSG00000026721","CD11b+","DBP+FITC","UT",FALSE,12508.1577164596,0.386489031379775,0.0870434137110802,4.44018696994851,8.98807549774484e-06,0.000794920377146384
"Dscaml1_ENSMUSG00000032087","CD11b+","DBP+FITC","UT",FALSE,1647.39632384195,-0.386288453830443,0.0887295543548385,-4.3535489008052,1.33951198524933e-05,0.00106889027815422
"Prdx3_ENSMUSG00000024997","CD11b+","DBP+FITC","UT",FALSE,575.279790801356,0.385665685999693,0.103193831044828,3.73729400386501,0.000186011374928683,0.00671475755822486
"Ptbp1_ENSMUSG00000006498","CD11b+","DBP+FITC","UT",FALSE,1310.81915811512,-0.385329455174537,0.0748955169878711,-5.14489345519757,2.67672684162676e-07,5.27976815348326e-05
"Arap1_ENSMUSG00000032812","CD11b+","DBP+FITC","UT",FALSE,466.158437972953,-0.384720377838805,0.101009004057603,-3.80877310323154,0.000139658037321232,0.00561435890185694
"Rps29_ENSMUSG00000034892","CD11b+","DBP+FITC","UT",FALSE,6588.02989632725,0.384321785244188,0.0909878209376154,4.22388162815431,2.40130207449622e-05,0.0015539645680871
"Zfp518a_ENSMUSG00000049164","CD11b+","DBP+FITC","UT",FALSE,851.46152595159,0.383906419676487,0.0915925527772544,4.19145889087857,2.77166414050199e-05,0.00173033361900869
"Atr_ENSMUSG00000032409","CD11b+","DBP+FITC","UT",FALSE,1390.99415785157,0.382781910009779,0.0712436315685534,5.37285791841551,7.74983938841145e-08,2.22294717376245e-05
"Capg_ENSMUSG00000056737","CD11b+","DBP+FITC","UT",FALSE,860.556403166671,0.382681393610833,0.088377787721466,4.33006305630667,1.49066650721928e-05,0.00116326791478811
